DATE,"VOLUME
(US$BILLIONS)","EFFR
(PERCENT)",1ST,25TH,75TH,99TH,"TARGET RATE/RANGE
(PERCENT)",LOW,HIGH,"STD. DEV.
(PERCENT)"
2010/12/14,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.04
2010/12/13,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/12/10,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/12/9,N/A,0.16,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.03
2010/12/8,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/12/7,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/12/6,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/12/3,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/12/2,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/12/1,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.4,0.03
2010/11/30,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.4,0.04
2010/11/29,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.04
2010/11/26,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/11/24,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.11,0.38,0.03
2010/11/23,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.11,0.38,0.03
2010/11/22,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.11,0.38,0.03
2010/11/19,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/11/18,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/11/17,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/11/16,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.03
2010/11/15,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.09,0.38,0.04
2010/11/12,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/11/10,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.11,0.38,0.03
2010/11/9,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/11/8,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/11/5,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2010/11/4,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/11/3,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.02
2010/11/2,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.03
2010/11/1,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/10/29,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.04
2010/10/28,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2010/10/27,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/10/26,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.15,0.38,0.03
2010/10/25,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/10/22,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/10/21,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.04,0.38,0.03
2010/10/20,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/10/19,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.15,0.38,0.03
2010/10/18,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.04
2010/10/15,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/10/14,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2010/10/13,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/10/12,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.5,0.03
2010/10/8,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/10/7,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/10/6,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/10/5,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.05
2010/10/4,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/10/1,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.04
2010/9/30,N/A,0.15,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.05
2010/9/29,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.04
2010/9/28,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.04
2010/9/27,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.04
2010/9/24,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/9/23,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/9/22,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/9/21,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.15,0.38,0.03
2010/9/20,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.04
2010/9/17,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/9/16,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/9/15,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/9/14,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.31,0.03
2010/9/13,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/9/10,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.08,0.38,0.04
2010/9/9,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.5,0.03
2010/9/8,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/9/7,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/9/3,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/9/2,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/9/1,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/31,N/A,0.21,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/30,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2010/8/27,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/26,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/25,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.14,0.38,0.03
2010/8/24,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/23,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/20,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.06,0.38,0.03
2010/8/19,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.5,0.03
2010/8/18,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/8/17,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.03
2010/8/16,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/8/13,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/8/12,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/8/11,N/A,0.17,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.03
2010/8/10,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/8/9,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/8/6,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/8/5,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/8/4,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.03
2010/8/3,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.04
2010/8/2,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.04
2010/7/30,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.07,0.38,0.04
2010/7/29,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.04
2010/7/28,N/A,0.2,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/7/27,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.04
2010/7/26,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/7/23,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/7/22,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.1,0.38,0.04
2010/7/21,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
2010/7/20,N/A,0.18,N/A,N/A,N/A,N/A,0.00-0.25,0.12,0.38,0.04
2010/7/19,N/A,0.19,N/A,N/A,N/A,N/A,0.00-0.25,0.13,0.38,0.04
,,,,,,,,,,
,,,,,,,,,,
"r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions)."
"r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions)."
"r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions).","r Revised
1 Rate was calculated with reduced volume
2 Rate was calculated using brokered data
3 Because of insufficient current data, the published rate is a republication of the prior day's rate
Note: The following data items are available for dates from 07/03/2000 _ 02/29/2016: Date, EFFR, Intraday Low, Intraday High, Std. Dev. and Target Rate/Range. The following data items are available for dates from 03/01/2016 _ present: Date, EFFR, Target Rate/Range, 1st Percentile, 25th Percentile, 75th Percentile, 99th Percentile, and Volume (US$ Billions)."
